sex	name	num
"f"	"10101, 10000, 110000, 120000, 180000, 50000, 180000, 120000, 110000, 30000, 10000, 120000, 10101"	"420, 30, 30, 60, 60, 540, 60, 30, 30, 30, 30, 60, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 120000, 10000, 10101"	"450, 15, 15, 30, 210, 60, 30, 240, 15, 285, 30, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 20000, 110000, 120000, 30000, 120000, 10000, 10101"	"390, 30, 15, 45, 240, 30, 30, 270, 45, 30, 105, 45, 75, 30, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 120000, 110000, 120000, 10000, 10101"	"420, 15, 15, 30, 240, 60, 240, 30, 30, 45, 195, 15, 105"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 120000, 60000, 120000, 10000, 10101"	"480, 15, 15, 15, 195, 30, 30, 240, 15, 30, 45, 60, 135, 75, 15, 45"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 120000, 50000, 180000, 110000, 120000"	"390, 60, 45, 15, 210, 30, 30, 300, 90, 30, 240"
"f"	"10101, 10000, 30000, 110000, 10000, 180000, 50000, 110000, 120000, 50000, 180000, 10000, 30000, 120000, 10101"	"420, 30, 30, 15, 30, 15, 180, 30, 30, 480, 15, 30, 30, 45, 60"
"f"	"10101, 10000, 30000, 20000, 30000, 110000, 30000, 110000, 30000, 120000, 30000, 10000"	"420, 15, 165, 30, 90, 30, 330, 30, 30, 30, 255, 15"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 110000, 10101, 30000, 120000, 30000, 110000, 120000, 10000, 10101"	"330, 90, 60, 105, 60, 60, 45, 120, 60, 90, 45, 45, 150, 30, 150"
"f"	"120000, 10101, 10000, 180000, 50000, 180000, 30000, 110000, 10000, 120000"	"120, 420, 30, 30, 300, 30, 120, 30, 30, 330"
